game_key,tg,report_url,captured_at,status,referees
10479901,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10479901.html,2026-07-16T07:39:09,captured,Shane Magaris (CEN)
10479900,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10479900.html,2026-07-16T07:39:10,captured,Rich Wieand (CEN); Nick Gray (RA1)
10479902,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10479902.html,2026-07-16T07:39:10,captured,Ankur Singh (CEN); Cameron Cunningham (RA1); Miroslav Sako (RA2)
10401960,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401960.html,2026-07-16T07:39:11,captured,Mason Cruz (CEN); Jordan Bookbinder (RA1)
10401961,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401961.html,2026-07-16T07:39:11,captured,Jim Tomsic (CEN); Dillon Olivieri (RA1)
10401962,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401962.html,2026-07-16T07:39:12,captured,Jeff Preval (CEN)
10401963,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401963.html,2026-07-16T07:39:12,captured,Ashley Cedro (CEN)
10401964,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401964.html,2026-07-16T07:39:13,captured,Ankur Singh (CEN); Mike Bloom (RA1); Mason Cruz (RA2)
10401965,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401965.html,2026-07-16T07:39:13,captured,Rabee Naji (CEN); Miroslav Sako (RA1)
10401966,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401966.html,2026-07-16T07:39:14,captured,Mason Cruz (CEN); John Kramer (RA1)
10401967,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401967.html,2026-07-16T07:39:15,captured,Paul Herman (CEN); Jeff Preval (RA1)
10401968,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401968.html,2026-07-16T07:39:15,captured,Tom George (CEN); Andy Evenhouse (RA1)
10401969,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401969.html,2026-07-16T07:39:16,captured,Ankur Singh (CEN); Paula Jones (RA1)
10401970,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401970.html,2026-07-16T07:39:16,captured,Tom George (CEN); Cameron Cunningham (RA1)
10401971,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401971.html,2026-07-16T07:39:17,captured,Tom George (CEN); Cameron Cunningham (RA1)
10401973,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401973.html,2026-07-16T07:39:17,captured,Patrick O'Hara (CEN); Mike Bloom (RA1); Ankur Singh (RA2)
10401974,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401974.html,2026-07-16T07:39:18,captured,Tom George (CEN)
10401975,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401975.html,2026-07-16T07:39:18,captured,Miroslav Sako (CEN); Ankur Singh (RA1)
10401976,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401976.html,2026-07-16T07:39:19,captured,Nick Gray (CEN)
10401977,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401977.html,2026-07-16T07:39:19,captured,Kyle Feldman (CEN); Christopher Mazgaj (RA1)
10401978,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401978.html,2026-07-16T07:39:20,captured,Rabee Naji (CEN)
10401979,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401979.html,2026-07-16T07:39:20,captured,Ankur Singh (CEN); Miroslav Sako (RA1); Andy Evenhouse (RA2)
10401980,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401980.html,2026-07-16T07:39:21,captured,Rosario Parisi (CEN)
10401981,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401981.html,2026-07-16T07:39:22,captured,Yusuf Mojawalla (CEN); Andy Evenhouse (RA1)
10401982,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401982.html,2026-07-16T07:39:22,captured,Chris Capitumino (CEN)
10401983,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401983.html,2026-07-16T07:39:23,captured,Rabee Naji (CEN)
10401984,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401984.html,2026-07-16T07:39:23,captured,Ankur Singh (CEN); Cameron Cunningham (RA2)
10401986,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401986.html,2026-07-16T07:39:24,captured,Jordan Bookbinder (CEN); Dan Simich (RA1)
10401985,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401985.html,2026-07-16T07:39:24,captured,Jim Tomsic (CEN)
10401987,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401987.html,2026-07-16T07:39:25,captured,Tom George (CEN)
10401988,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401988.html,2026-07-16T07:39:25,captured,Tom George (CEN)
10401989,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401989.html,2026-07-16T07:39:26,captured,Patrick O'Hara (CEN); Stephanie Serrano (RA1); Miroslav Sako (RA2)
10401990,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401990.html,2026-07-16T07:39:26,captured,Shane Greene (CEN); Paul Antonio (RA2)
10401992,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401992.html,2026-07-16T07:39:27,captured,Scot Boniface (CEN)
10401994,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401994.html,2026-07-16T07:39:27,captured,Jeff Preval (CEN); Paul Antonio (RA2)
10401993,110306216,https://elements.demosphere-secure.com/72601/MatchReports/110306130/10401993.html,2026-07-16T07:39:28,captured,Patrick O'Hara (CEN)
