game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
10479901,110306216,Premier,league,9495,SF2,2023-08-06,6:00 pm,10359035,Queenston FC,26895907,Amherst Sharpshooters,0,3,played,,Buffalo State Coyer Field
10479900,110306216,Premier,league,9494,SF1,2023-08-06,8:00 pm,10350991,BSC Raiders,18647016,Buffalo United SS,1,1,played,PK,Buffalo State Coyer Field
10479902,110306216,Premier,league,9496,CHMP,2023-08-13,8:00 pm,26895907,Amherst Sharpshooters,18647016,Buffalo United SS,1,2,played,,Sahlen's Sports Park Flash Fields 1
10401960,110306216,Premier,league,7001,,2023-04-30,6:00 pm,10359017,Celtic United,26895907,Amherst Sharpshooters,0,3,played,,Kenmore West Crosby Field
10401961,110306216,Premier,league,7002,,2023-04-30,6:00 pm,75479674,Los Chupacabras,10350991,BSC Raiders,1,3,played,,Niagara Falls High School Back
10401962,110306216,Premier,league,7003,,2023-04-30,6:00 pm,10359035,Queenston FC,45429017,Borussia Bees,2,3,played,,Niagara Falls High School Front
10401963,110306216,Premier,league,7004,,2023-04-30,6:00 pm,98468675,Kilimanjaro Bandits,10359008,Roos FC,0,1,played,,Sahlen's Sports Park Flash Fields 1
10401964,110306216,Premier,league,7005,,2023-05-01,8:30 pm,12579600,Wolves FC,18647016,Buffalo United SS,2,4,played,,Mulroy Park Pierce Field
10401965,110306216,Premier,league,7006,,2023-05-07,4:00 pm,26895907,Amherst Sharpshooters,98468675,Kilimanjaro Bandits,4,2,played,,Buffalo State Coyer Field
10401966,110306216,Premier,league,7007,,2023-05-07,6:00 pm,10359008,Roos FC,106801557,AC Elite,2,3,played,,Medaille College Sports Complex 1
10401967,110306216,Premier,league,7008,,2023-05-07,6:00 pm,75479674,Los Chupacabras,12579600,Wolves FC,2,1,played,,Niagara Falls High School Front
10401968,110306216,Premier,league,7009,,2023-05-07,8:00 pm,18647016,Buffalo United SS,10359035,Queenston FC,2,5,played,,Buffalo State Coyer Field
10401969,110306216,Premier,league,7010,,2023-05-08,8:00 pm,10350991,BSC Raiders,10359017,Celtic United,4,0,played,,Buffalo State Coyer Field
10401970,110306216,Premier,league,7011,,2023-05-14,6:00 pm,12579600,Wolves FC,45429017,Borussia Bees,4,3,played,,Buffalo State Coyer Field
10401971,110306216,Premier,league,7012,,2023-05-14,8:00 pm,26895907,Amherst Sharpshooters,75479674,Los Chupacabras,2,0,played,,Buffalo State Coyer Field
10401973,110306216,Premier,league,7014,,2023-05-15,8:00 pm,10350991,BSC Raiders,18647016,Buffalo United SS,3,0,played,,Buffalo State Coyer Field
10401974,110306216,Premier,league,7015,,2023-05-15,8:00 pm,10359008,Roos FC,10359017,Celtic United,1,5,played,,Medaille College Sports Complex 1
10401975,110306216,Premier,league,7016,,2023-05-21,4:00 pm,12579600,Wolves FC,26895907,Amherst Sharpshooters,2,2,played,,Buffalo State Coyer Field
10401976,110306216,Premier,league,7017,,2023-05-21,4:00 pm,106801557,AC Elite,45429017,Borussia Bees,2,1,played,,Fillmore High School Field
10401977,110306216,Premier,league,7018,,2023-05-21,4:00 pm,10359017,Celtic United,75479674,Los Chupacabras,1,2,played,,Kenmore West Crosby Field
10401978,110306216,Premier,league,7019,,2023-05-22,8:00 pm,18647016,Buffalo United SS,98468675,Kilimanjaro Bandits,3,0,played,,Buffalo State Coyer Field
10401979,110306216,Premier,league,7020,,2023-05-22,8:00 pm,10359008,Roos FC,10359035,Queenston FC,0,2,played,,Medaille College Sports Complex 1
10401980,110306216,Premier,league,7021,,2023-06-04,6:00 pm,106801557,AC Elite,10350991,BSC Raiders,1,3,played,,Fillmore High School Field
10401981,110306216,Premier,league,7022,,2023-06-04,6:00 pm,10359035,Queenston FC,10359017,Celtic United,1,1,played,,Niagara Falls High School Front
10401982,110306216,Premier,league,7023,,2023-06-04,6:00 pm,45429017,Borussia Bees,75479674,Los Chupacabras,2,2,played,,Niagara University Field
10401983,110306216,Premier,league,7024,,2023-06-04,8:00 pm,26895907,Amherst Sharpshooters,10359008,Roos FC,5,1,played,,Buffalo State Coyer Field
10401984,110306216,Premier,league,7025,,2023-06-05,8:00 pm,98468675,Kilimanjaro Bandits,12579600,Wolves FC,2,1,played,,Buffalo State Coyer Field
10401986,110306216,Premier,league,7027,,2023-06-11,6:00 pm,10359017,Celtic United,18647016,Buffalo United SS,0,4,played,,Kenmore West Crosby Field
10401985,110306216,Premier,league,7026,,2023-06-11,6:00 pm,12579600,Wolves FC,10359008,Roos FC,3,4,played,,Medaille College Sports Complex 1
10401987,110306216,Premier,league,7028,,2023-06-11,6:00 pm,10359035,Queenston FC,106801557,AC Elite,1,1,played,,Niagara Falls High School Front
10401988,110306216,Premier,league,7029,,2023-06-11,8:00 pm,45429017,Borussia Bees,98468675,Kilimanjaro Bandits,3,5,played,,Niagara University Field
10401989,110306216,Premier,league,7030,,2023-06-12,8:00 pm,10350991,BSC Raiders,26895907,Amherst Sharpshooters,0,2,played,,Buffalo State Coyer Field
10401990,110306216,Premier,league,7031,,2023-06-18,4:00 pm,26895907,Amherst Sharpshooters,106801557,AC Elite,3,1,played,,Buffalo State Coyer Field
10401992,110306216,Premier,league,7033,,2023-06-18,6:00 pm,75479674,Los Chupacabras,10359035,Queenston FC,0,2,played,,Niagara Falls High School Front
10401994,110306216,Premier,league,7035,,2023-06-18,8:00 pm,45429017,Borussia Bees,18647016,Buffalo United SS,2,2,played,,Niagara University Field
10401993,110306216,Premier,league,7034,,2023-06-19,8:00 pm,98468675,Kilimanjaro Bandits,10350991,BSC Raiders,0,7,played,,Mulroy Park Pierce Field
10401995,110306216,Premier,league,7036,,2023-06-25,6:00 pm,98468675,Kilimanjaro Bandits,10359035,Queenston FC,0,4,played,,Buffalo State Coyer Field
10401996,110306216,Premier,league,7037,,2023-06-25,6:00 pm,106801557,AC Elite,12579600,Wolves FC,0,3,played,,Fillmore High School Field
10401997,110306216,Premier,league,7038,,2023-06-25,6:00 pm,45429017,Borussia Bees,10359017,Celtic United,3,2,played,,Niagara University Field
10401998,110306216,Premier,league,7039,,2023-06-25,8:00 pm,18647016,Buffalo United SS,75479674,Los Chupacabras,1,0,played,,Buffalo State Coyer Field
10401999,110306216,Premier,league,7040,,2023-06-25,8:00 pm,10359008,Roos FC,10350991,BSC Raiders,0,2,played,,Medaille College Sports Complex 1
10401991,110306216,Premier,league,7032,,2023-07-06,8:30 pm,10359017,Celtic United,12579600,Wolves FC,3,0,played,,Buffalo State Coyer Field
10402000,110306216,Premier,league,7041,,2023-07-09,4:00 pm,75479674,Los Chupacabras,98468675,Kilimanjaro Bandits,2,2,played,,Niagara Falls High School Front
10402001,110306216,Premier,league,7042,,2023-07-09,6:00 pm,106801557,AC Elite,18647016,Buffalo United SS,0,7,played,,Fillmore High School Field
10402002,110306216,Premier,league,7043,,2023-07-09,6:00 pm,10359035,Queenston FC,26895907,Amherst Sharpshooters,2,1,played,,Niagara Falls High School Front
