snapshot_date,fetched_at,person_key,name,tg,competition,comp_type,team_id,team_name,jersey,position,g,a,gp
2026-07-17,2026-07-17T18:05:40,10699969,Dale Jackson,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,1
2026-07-17,2026-07-17T18:05:40,13299196,Jon Gill,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13299192,Steve Barker,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13299194,Eric Fischer,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13299203,Kurt Schulz,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13299205,George Wallenfels,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13299564,Clinton Holcomb,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,3
2026-07-17,2026-07-17T18:05:40,10840035,Kyle Ernst,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15833269,Chuck Donner,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15833356,Matt Famiglietti,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,10840028,Erick Hansen,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,1
2026-07-17,2026-07-17T18:05:40,10840031,Paul Johnson,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,10840036,Kasey Kling,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15833487,Joshua Meier,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15833527,Derek O'Brien,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,10840030,Colin Oliver,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,11228590,Sean Quinn,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,10840032,Kevin Rivera,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,2
2026-07-17,2026-07-17T18:05:40,13613332,Mike Schermerhorn,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15833678,Nick Cavalieri,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,1
2026-07-17,2026-07-17T18:05:40,15855193,David Grant,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,1
2026-07-17,2026-07-17T18:05:40,13299207,Jeff Winzenried,15292112,Premier,league,10350979-15292112,Azzurri,,,0,0,0
2026-07-17,2026-07-17T18:05:40,10700038,Dave Hesch,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,21,,0,0,11
2026-07-17,2026-07-17T18:05:40,13299329,Dave Welby,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,17,,0,0,11
2026-07-17,2026-07-17T18:05:40,26963149,Matt Grabowski,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,3,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862236,Shawn Burke,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,6,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862237,Mike Thomas,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,14,,0,0,11
2026-07-17,2026-07-17T18:05:40,68541685,Ryan Walter,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,,M,0,0,0
2026-07-17,2026-07-17T18:05:40,15862240,Matt Stuczynski,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,8,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862241,Marc Stencel,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,,M,0,0,0
2026-07-17,2026-07-17T18:05:40,68497251,Jeremy Figler,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,1,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862243,Eric Clark,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,18,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862244,Anthony Johnson,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,15,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862245,Eric Steinmetz,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,22,,0,0,9
2026-07-17,2026-07-17T18:05:40,15862246,Jason Whitehead,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,00,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862247,Chris Carpenter,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,4,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862248,Kyle Sniatecki,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,5,D,0,0,9
2026-07-17,2026-07-17T18:05:40,15862249,Jon Martin,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,10,,0,0,11
2026-07-17,2026-07-17T18:05:40,15862250,Dom Oppong,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,20,,0,0,11
2026-07-17,2026-07-17T18:05:40,16002871,Brandon Derkacz,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,13,D,0,0,9
2026-07-17,2026-07-17T18:05:40,16574739,Tyler Williams,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,,,0,0,0
2026-07-17,2026-07-17T18:05:40,16973422,Lee Catchpole,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,,,0,0,0
2026-07-17,2026-07-17T18:05:40,16973428,Martin John,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,,,0,0,0
2026-07-17,2026-07-17T18:05:40,16973436,Gavin Mc Inerney,15292112,Premier,league,10350988-15292112,Black Watch Mutiny,,,0,0,0
2026-07-17,2026-07-17T18:05:40,76191698,Jeff Bauda,15292112,Premier,league,10350991-15292112,BSC Raiders,5,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864122,Chris Billoni,15292112,Premier,league,10350991-15292112,BSC Raiders,16,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864254,Cheick Diarra,15292112,Premier,league,10350991-15292112,BSC Raiders,4,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864319,Matt Contino,15292112,Premier,league,10350991-15292112,BSC Raiders,3,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864320,Adam Franclemont,15292112,Premier,league,10350991-15292112,BSC Raiders,18,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864321,James Dunnigan,15292112,Premier,league,10350991-15292112,BSC Raiders,11,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864322,Michael Malcolm,15292112,Premier,league,10350991-15292112,BSC Raiders,8,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864323,Chris Fedele,15292112,Premier,league,10350991-15292112,BSC Raiders,12,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864445,(unknown),15292112,Premier,league,10350991-15292112,BSC Raiders,15,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864454,Scott Gentner,15292112,Premier,league,10350991-15292112,BSC Raiders,14,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864489,Andrew Leardini,15292112,Premier,league,10350991-15292112,BSC Raiders,9,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864500,Anthony Palmiero,15292112,Premier,league,10350991-15292112,BSC Raiders,17,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864514,Rocky Palmiero,15292112,Premier,league,10350991-15292112,BSC Raiders,2,,0,0,7
2026-07-17,2026-07-17T18:05:40,15864526,Dan Panaro,15292112,Premier,league,10350991-15292112,BSC Raiders,1,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864563,Matt Leardini,15292112,Premier,league,10350991-15292112,BSC Raiders,7,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864604,Mike Smith,15292112,Premier,league,10350991-15292112,BSC Raiders,13,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864618,Chris Richhammer,15292112,Premier,league,10350991-15292112,BSC Raiders,0,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864633,Geoff Thompson,15292112,Premier,league,10350991-15292112,BSC Raiders,25,,0,0,12
2026-07-17,2026-07-17T18:05:40,15864664,Eric Wiseman,15292112,Premier,league,10350991-15292112,BSC Raiders,22,,0,0,12
2026-07-17,2026-07-17T18:05:40,15868115,Steve Procknal,15292112,Premier,league,10350991-15292112,BSC Raiders,21,,0,0,12
2026-07-17,2026-07-17T18:05:40,15908641,Jon Schmieder,15292112,Premier,league,10350991-15292112,BSC Raiders,6,,0,0,11
2026-07-17,2026-07-17T18:05:40,16940611,Mathew Waddington,15292112,Premier,league,10350991-15292112,BSC Raiders,20,,0,0,4
2026-07-17,2026-07-17T18:05:40,10700619,Sal Curella,15292112,Premier,league,10350982-15292112,Lazio,3,,0,0,13
2026-07-17,2026-07-17T18:05:40,15294554,Andrew Goetz,15292112,Premier,league,10350982-15292112,Lazio,22,,0,0,13
2026-07-17,2026-07-17T18:05:40,15848759,Andy Nati,15292112,Premier,league,10350982-15292112,Lazio,5,,0,0,13
2026-07-17,2026-07-17T18:05:40,15848939,Rob Chipman,15292112,Premier,league,10350982-15292112,Lazio,6,,0,0,13
2026-07-17,2026-07-17T18:05:40,15848958,Pat Doherty,15292112,Premier,league,10350982-15292112,Lazio,18,,0,0,13
2026-07-17,2026-07-17T18:05:40,15848981,J.J Gabor,15292112,Premier,league,10350982-15292112,Lazio,4,,0,0,13
2026-07-17,2026-07-17T18:05:40,15848995,Stephen Galante,15292112,Premier,league,10350982-15292112,Lazio,14,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849012,Peter Leoni,15292112,Premier,league,10350982-15292112,Lazio,12,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849042,Brandon Loncar,15292112,Premier,league,10350982-15292112,Lazio,7,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849048,Shawn McDonell,15292112,Premier,league,10350982-15292112,Lazio,1,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849081,Brendon Mckirchy,15292112,Premier,league,10350982-15292112,Lazio,8,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849092,Nick Mozg,15292112,Premier,league,10350982-15292112,Lazio,2,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849104,Tony Schiappa,15292112,Premier,league,10350982-15292112,Lazio,10,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849110,Zack Wood,15292112,Premier,league,10350982-15292112,Lazio,16,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849116,Joe Skinner,15292112,Premier,league,10350982-15292112,Lazio,13,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849196,Jason Tartick,15292112,Premier,league,10350982-15292112,Lazio,19,,0,0,13
2026-07-17,2026-07-17T18:05:40,15849210,Zack Eastman,15292112,Premier,league,10350982-15292112,Lazio,11,,0,0,13
2026-07-17,2026-07-17T18:05:40,13305419,Ricky Martinez,15292112,Premier,league,10350982-15292112,Lazio,9,,0,0,13
2026-07-17,2026-07-17T18:05:40,16264960,Matt Sprague,15292112,Premier,league,10350982-15292112,Lazio,17,,0,0,10
2026-07-17,2026-07-17T18:05:40,16454093,Eric Brodfuehrer,15292112,Premier,league,10350982-15292112,Lazio,13,,0,0,4
2026-07-17,2026-07-17T18:05:40,16454133,Billy Gustafson,15292112,Premier,league,10350982-15292112,Lazio,20,,0,0,4
2026-07-17,2026-07-17T18:05:40,15800989,Paul Szeglowski,15292112,Premier,league,10359023-15292112,Polonia,22,,0,0,13
2026-07-17,2026-07-17T18:05:40,10793940,Chris Sokolowski,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15844596,Colin Allen,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,1
2026-07-17,2026-07-17T18:05:40,15844638,Andrei Bakin,15292112,Premier,league,10359023-15292112,Polonia,21,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844639,Ivan Bakin,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,0
2026-07-17,2026-07-17T18:05:40,75042314,Bobby Calvaneso,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15844641,Anzelm Chalupka,15292112,Premier,league,10359023-15292112,Polonia,6,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844642,Ryan DenHaese,15292112,Premier,league,10359023-15292112,Polonia,3,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844734,Thomas Fusillo,15292112,Premier,league,10359023-15292112,Polonia,28,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844735,Luciano Gallo,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,0
2026-07-17,2026-07-17T18:05:40,35524907,Aaron Gollegly,15292112,Premier,league,10359023-15292112,Polonia,26,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844737,Kyle Ippolito,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15844738,Remy Jakson,15292112,Premier,league,10359023-15292112,Polonia,9,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844931,Brian MacDiarmid,15292112,Premier,league,10359023-15292112,Polonia,15,,0,0,13
2026-07-17,2026-07-17T18:05:40,26901180,Ian Martin,15292112,Premier,league,10359023-15292112,Polonia,16,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844933,William Muehlbauer,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15844934,Todd Piotrowski,15292112,Premier,league,10359023-15292112,Polonia,25,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844935,LP1 Previte,15292112,Premier,league,10359023-15292112,Polonia,1,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844936,Joseph Tomasi,15292112,Premier,league,10359023-15292112,Polonia,10,,0,0,13
2026-07-17,2026-07-17T18:05:40,15844937,Sotir Tanevski,15292112,Premier,league,10359023-15292112,Polonia,,,0,0,1
2026-07-17,2026-07-17T18:05:40,15844938,Mariusz Radwanski,15292112,Premier,league,10359023-15292112,Polonia,13,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147674,Jesse Hamms,15292112,Premier,league,10359020-15292112,Aurora,7,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147665,Kevin Craver,15292112,Premier,league,10359020-15292112,Aurora,11,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147671,Stu Domanowski,15292112,Premier,league,10359020-15292112,Aurora,21,,0,0,13
2026-07-17,2026-07-17T18:05:40,39945985,Erik Dusel,15292112,Premier,league,10359020-15292112,Aurora,20,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147673,Nick Gagliardo,15292112,Premier,league,10359020-15292112,Aurora,10,,0,0,13
2026-07-17,2026-07-17T18:05:40,10853730,The Doctor Jonmaire,15292112,Premier,league,10359020-15292112,Aurora,6,,0,0,13
2026-07-17,2026-07-17T18:05:40,15852254,Ried Stanton,15292112,Premier,league,10359020-15292112,Aurora,8,,0,0,13
2026-07-17,2026-07-17T18:05:40,11108805,Pat Johnson,15292112,Premier,league,10359020-15292112,Aurora,9,,0,0,13
2026-07-17,2026-07-17T18:05:40,10853734,Seth Calleri,15292112,Premier,league,10359020-15292112,Aurora,22,,0,0,13
2026-07-17,2026-07-17T18:05:40,15852360,Mike Kelly,15292112,Premier,league,10359020-15292112,Aurora,17,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147687,Jeff Soroka,15292112,Premier,league,10359020-15292112,Aurora,4,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147683,Miles Schwarzenholzer,15292112,Premier,league,10359020-15292112,Aurora,13,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147676,Andy Kaminski,15292112,Premier,league,10359020-15292112,Aurora,19,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147675,Nate Hamms,15292112,Premier,league,10359020-15292112,Aurora,12,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147677,Zack Keller,15292112,Premier,league,10359020-15292112,Aurora,16,,0,0,12
2026-07-17,2026-07-17T18:05:40,11147680,Brett Moldenhauer,15292112,Premier,league,10359020-15292112,Aurora,15,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147684,Colin Shoemaker,15292112,Premier,league,10359020-15292112,Aurora,14,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147681,Justin Myers,15292112,Premier,league,10359020-15292112,Aurora,2,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147685,Justin Smyczynski,15292112,Premier,league,10359020-15292112,Aurora,5,,0,0,13
2026-07-17,2026-07-17T18:05:40,59634845,Brian Mariniello,15292112,Premier,league,10359020-15292112,Aurora,00,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147682,Ben Pergament,15292112,Premier,league,10359020-15292112,Aurora,1,,0,0,13
2026-07-17,2026-07-17T18:05:40,11147686,Matt Smyczynski,15292112,Premier,league,10359020-15292112,Aurora,3,,0,0,13
2026-07-17,2026-07-17T18:05:40,10793843,Kevin Kirk,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305430,Greg Bauerlein,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,1
2026-07-17,2026-07-17T18:05:40,13305432,Chris Boehringer,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305434,Rob Booker,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,2
2026-07-17,2026-07-17T18:05:40,87730728,Tom Engasser,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305438,Sean Hanley,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15877845,Steve Fox,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,1
2026-07-17,2026-07-17T18:05:40,13305440,Bill Littere,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,1
2026-07-17,2026-07-17T18:05:40,91267329,Sean MacLean,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305450,Paul Taylor,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305452,Jason Utzig,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305442,Mike Littere,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,3
2026-07-17,2026-07-17T18:05:40,59625907,Scott MacLean,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305448,Bernard Jay Ryan,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305454,Mark Utzig,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,13305456,Josh West,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15878128,Ricky Mammoliti,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15878152,Greg Lake,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,1
2026-07-17,2026-07-17T18:05:40,10840044,Steve Doermer,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,15962347,Chadwick Hopson,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,12627750,Ryan Benninger,15292112,Premier,league,10359002-15292112,West Seneca Panthers,,,0,0,0
2026-07-17,2026-07-17T18:05:40,31581539,Bryan Staniszewski,15292112,Premier,league,10350976-15292112,SoHo FC,26,GK,0,0,13
2026-07-17,2026-07-17T18:05:40,10817031,Mookie Ballok,15292112,Premier,league,10350976-15292112,SoHo FC,20,,0,0,13
2026-07-17,2026-07-17T18:05:40,10817046,Brian Benson,15292112,Premier,league,10350976-15292112,SoHo FC,4,,0,0,13
2026-07-17,2026-07-17T18:05:40,10817047,Kevin Brenner,15292112,Premier,league,10350976-15292112,SoHo FC,8,,0,0,13
2026-07-17,2026-07-17T18:05:40,10817036,Tank Butcher,15292112,Premier,league,10350976-15292112,SoHo FC,13,,0,0,13
2026-07-17,2026-07-17T18:05:40,10817035,Butch Butcher,15292112,Premier,league,10350976-15292112,SoHo FC,9,,1,0,13
2026-07-17,2026-07-17T18:05:40,10817034,Chunks Cwiklinski,15292112,Premier,league,10350976-15292112,SoHo FC,2,,3,1,13
