game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
11294177,114564195,Premier,league,7264,SF1,2025-08-03,4:00 pm,26895907,Amherst Sharpshooters,10359035,Queenston FC,1,0,played,,Nichols School Strauss Truscott
11294178,114564195,Premier,league,7265,SF2,2025-08-03,8:00 pm,10350991,BSC Raiders,45429017,Borussia Bees,3,1,played,,Buffalo State Coyer Field
11294179,114564195,Premier,league,7266,CHMP,2025-08-10,6:00 pm,26895907,Amherst Sharpshooters,10350991,BSC Raiders,2,2,played,PK,Nichols School Strauss Truscott
11294062,114564195,Premier,league,7003,,2025-05-04,2:00 pm,75159915,NMB FC,106801557,Cattaraugus County FC,7,3,played,,Nichols School Strauss Truscott
11294061,114564195,Premier,league,7002,,2025-05-04,6:00 pm,10359017,Celtic United,45429017,Borussia Bees,0,2,played,,Kenmore West Crosby Field
11294060,114564195,Premier,league,7001,,2025-05-04,8:00 pm,75479674,Los Chupacabras,18647016,Buffalo United SS,2,3,played,,Buffalo State Coyer Field
11294064,114564195,Premier,league,7005,,2025-05-05,8:30 pm,10350991,BSC Raiders,26895907,Amherst Sharpshooters,1,1,played,,Buffalo State Coyer Field
11294066,114564195,Premier,league,7007,,2025-05-11,4:00 pm,26895907,Amherst Sharpshooters,10359035,Queenston FC,1,0,played,,Nichols School Strauss Truscott
11294067,114564195,Premier,league,7008,,2025-05-11,6:00 pm,91256980,Olean 1854 FC,106801557,Cattaraugus County FC,7,2,played,,St. Bonaventure Marra Fields Complex
11294065,114564195,Premier,league,7006,,2025-05-11,8:00 pm,45429017,Borussia Bees,75479674,Los Chupacabras,4,1,played,,Buffalo State Coyer Field
11294068,114564195,Premier,league,7009,,2025-05-12,8:30 pm,10350991,BSC Raiders,75159915,NMB FC,4,4,played,,Buffalo State Coyer Field
11294069,114564195,Premier,league,7010,,2025-05-12,8:30 pm,100607465,Polonia Legacy,18647016,Buffalo United SS,0,1,played,,Mulroy Park Pierce Field
11294073,114564195,Premier,league,7014,,2025-05-18,2:00 pm,75159915,NMB FC,10359017,Celtic United,0,1,played,,Nichols School Strauss Truscott
11294072,114564195,Premier,league,7013,,2025-05-18,4:00 pm,26895907,Amherst Sharpshooters,75479674,Los Chupacabras,7,0,played,,Nichols School Strauss Truscott
11294071,114564195,Premier,league,7012,,2025-05-18,6:00 pm,10359035,Queenston FC,106801557,Cattaraugus County FC,3,1,played,,Buffalo State Coyer Field
11294070,114564195,Premier,league,7011,,2025-05-18,8:00 pm,10350991,BSC Raiders,91256980,Olean 1854 FC,4,0,played,,Buffalo State Coyer Field
11294074,114564195,Premier,league,7015,,2025-05-19,8:30 pm,18647016,Buffalo United SS,45429017,Borussia Bees,1,3,played,,Buffalo State Coyer Field
11294063,114564195,Premier,league,7004,,2025-05-28,8:30 pm,100607465,Polonia Legacy,91256980,Olean 1854 FC,3,4,played,,Mulroy Park Pierce Field
11294077,114564195,Premier,league,7018,,2025-06-01,5:00 pm,91256980,Olean 1854 FC,10359035,Queenston FC,1,1,played,,St. Bonaventure Marra Fields Complex
