game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
5246019,75159571,Premier,league,7067,S1,2015-08-02,6:00 pm,10350991,BSC Raiders,18647016,Buffalo United SS,2,1,played,,Nichols School Peek
5246020,75159571,Premier,league,7068,S2,2015-08-02,6:00 pm,26895907,Amherst Sharpshooters,10350976,SoHo FC,2,1,played,,Nichols School Strauss Truscott
5246021,75159571,Premier,league,7069,CHMP,2015-08-09,5:30 pm,10350991,BSC Raiders,26895907,Amherst Sharpshooters,1,0,played,,Nichols School Strauss Truscott
5245976,75159571,Premier,league,7024,,2015-05-03,2:00 pm,10350976,SoHo FC,10359017,Celtic United,1,1,played,,Nichols School Strauss Truscott
5245975,75159571,Premier,league,7023,,2015-05-03,4:00 pm,10359008,Roos FC,10359035,Queenston FC,0,3,played,,Orchard Park Soccer Complex 1
5245973,75159571,Premier,league,7021,,2015-05-03,6:00 pm,10359005,Clarence,18647016,Buffalo United SS,1,3,played,,Clarence Town Hall Park 1
5245972,75159571,Premier,league,7020,,2015-05-03,6:00 pm,10359050,Yemen Elite,26404479,Rush FC,1,1,played,,Martin Road Elementary 1
5245971,75159571,Premier,league,7019,,2015-05-03,6:00 pm,10350991,BSC Raiders,26895907,Amherst Sharpshooters,6,0,played,,Nichols School Peek
5245974,75159571,Premier,league,7022,,2015-05-03,6:00 pm,10350982,Lazio,15295049,Chelsea,5,0,played,,Nichols School Strauss Truscott
5245964,75159571,Premier,league,7012,,2015-05-10,4:00 pm,10359050,Yemen Elite,10359008,Roos FC,2,2,played,,Martin Road Elementary 1
5245961,75159571,Premier,league,7009,,2015-05-10,4:00 pm,26895907,Amherst Sharpshooters,15295049,Chelsea,2,0,played,,Nichols School Strauss Truscott
5245962,75159571,Premier,league,7010,,2015-05-10,6:00 pm,10359017,Celtic United,10359005,Clarence,4,1,played,,Ellicott Creek Park 1
5245960,75159571,Premier,league,7008,,2015-05-10,6:00 pm,10350982,Lazio,10350991,BSC Raiders,1,3,played,,Nichols School Peek
5245963,75159571,Premier,league,7011,,2015-05-10,6:00 pm,18647016,Buffalo United SS,10350976,SoHo FC,1,2,played,,Sahlen's Sportspark 2
5245959,75159571,Premier,league,7007,,2015-05-10,6:00 pm,26404479,Rush FC,10359035,Queenston FC,1,1,played,,Westwood Park Turf Field
5245969,75159571,Premier,league,7017,,2015-05-17,2:00 pm,26895907,Amherst Sharpshooters,10359008,Roos FC,0,3,played,,Nichols School Peek
5245970,75159571,Premier,league,7018,,2015-05-17,4:00 pm,15295049,Chelsea,10359050,Yemen Elite,1,1,played,,Nichols School Peek
5245968,75159571,Premier,league,7016,,2015-05-17,4:00 pm,10350976,SoHo FC,10359035,Queenston FC,2,1,played,,Nichols School Strauss Truscott
5245965,75159571,Premier,league,7013,,2015-05-17,6:00 pm,10359005,Clarence,10350982,Lazio,1,1,played,,Clarence Town Hall Park 1
5245966,75159571,Premier,league,7014,,2015-05-17,6:00 pm,18647016,Buffalo United SS,10350991,BSC Raiders,4,3,played,,Sahlen's Sportspark 2
5245967,75159571,Premier,league,7015,,2015-05-17,6:00 pm,26404479,Rush FC,10359017,Celtic United,2,2,played,,Westwood Park Turf Field
5245953,75159571,Premier,league,7001,,2015-05-31,4:00 pm,10359050,Yemen Elite,18647016,Buffalo United SS,2,3,played,,Martin Road Elementary 1
5245954,75159571,Premier,league,7002,,2015-05-31,4:00 pm,10350991,BSC Raiders,10359017,Celtic United,3,0,played,,Mulroy Pierce Field
5245955,75159571,Premier,league,7003,,2015-05-31,4:00 pm,10359008,Roos FC,15295049,Chelsea,2,1,played,,Orchard Park Soccer Complex 1
5245958,75159571,Premier,league,7006,,2015-05-31,6:00 pm,10350976,SoHo FC,26895907,Amherst Sharpshooters,0,2,played,,Nichols School Strauss Truscott
5245957,75159571,Premier,league,7005,,2015-05-31,6:30 pm,10359035,Queenston FC,10350982,Lazio,2,7,played,,Veterans Park - Youngstown Pierce Field
5245979,75159571,Premier,league,7027,,2015-06-07,2:00 pm,10350976,SoHo FC,10359050,Yemen Elite,1,2,played,,Nichols School Strauss Truscott
5245981,75159571,Premier,league,7029,,2015-06-07,4:00 pm,10350982,Lazio,26895907,Amherst Sharpshooters,1,1,played,,Nichols School Peek
5245982,75159571,Premier,league,7030,,2015-06-07,6:00 pm,10359005,Clarence,10350991,BSC Raiders,1,3,played,,Clarence Town Hall Park 1
5245980,75159571,Premier,league,7028,,2015-06-07,6:00 pm,18647016,Buffalo United SS,26404479,Rush FC,3,0,played,,Sahlen's Sportspark 2
5245977,75159571,Premier,league,7025,,2015-06-07,6:30 pm,10359035,Queenston FC,15295049,Chelsea,3,0,played,,Veterans Park - Youngstown Pierce Field
5245985,75159571,Premier,league,7033,,2015-06-14,2:00 pm,26895907,Amherst Sharpshooters,10359005,Clarence,4,1,played,,Nichols School Strauss Truscott
5245984,75159571,Premier,league,7032,,2015-06-14,4:00 pm,15295049,Chelsea,10350991,BSC Raiders,0,8,played,,Nichols School Peek
5245987,75159571,Premier,league,7035,,2015-06-14,4:00 pm,10359008,Roos FC,10350982,Lazio,0,0,played,,Orchard Park Soccer Complex 1
5245983,75159571,Premier,league,7031,,2015-06-14,6:00 pm,18647016,Buffalo United SS,10359017,Celtic United,4,0,played,,Sahlen's Sportspark 2
5245988,75159571,Premier,league,7036,,2015-06-14,6:00 pm,26404479,Rush FC,10350976,SoHo FC,1,3,played,,Westwood Park Turf Field
5245986,75159571,Premier,league,7034,,2015-06-14,6:30 pm,10359035,Queenston FC,10359050,Yemen Elite,0,2,played,,Veterans Park - Youngstown Pierce Field
5245978,75159571,Premier,league,7026,,2015-06-18,6:30 pm,10359017,Celtic United,10359008,Roos FC,2,2,played,,Mulroy Pierce Field
5245992,75159571,Premier,league,7040,,2015-06-21,4:00 pm,10359017,Celtic United,26895907,Amherst Sharpshooters,2,5,played,,Ellicott Creek Park 1
5245989,75159571,Premier,league,7037,,2015-06-21,4:00 pm,10359050,Yemen Elite,10359005,Clarence,2,1,played,,Martin Road Elementary 1
5245993,75159571,Premier,league,7041,,2015-06-21,4:00 pm,15295049,Chelsea,10350976,SoHo FC,0,2,played,,Nichols School Strauss Truscott
5245994,75159571,Premier,league,7042,,2015-06-21,4:00 pm,10359008,Roos FC,26404479,Rush FC,4,1,played,,Orchard Park Soccer Complex 1
5245990,75159571,Premier,league,7038,,2015-06-21,6:30 pm,10359035,Queenston FC,10350991,BSC Raiders,1,2,played,,Veterans Park - Youngstown Pierce Field
5246000,75159571,Premier,league,7048,,2015-06-28,4:00 pm,10359017,Celtic United,10359050,Yemen Elite,1,3,played,,Ellicott Creek Park 1
5245999,75159571,Premier,league,7047,,2015-06-28,4:00 pm,26895907,Amherst Sharpshooters,10359035,Queenston FC,1,4,played,,Nichols School Peek
5245997,75159571,Premier,league,7045,,2015-06-28,6:00 pm,10359005,Clarence,15295049,Chelsea,3,2,played,,Clarence Town Hall Park 1
5245995,75159571,Premier,league,7043,,2015-06-28,6:00 pm,10350991,BSC Raiders,10350976,SoHo FC,1,0,played,,Nichols School Strauss Truscott
5245996,75159571,Premier,league,7044,,2015-06-28,6:00 pm,18647016,Buffalo United SS,10359008,Roos FC,1,3,played,,Sahlen's Sportspark 2
5245998,75159571,Premier,league,7046,,2015-06-28,6:00 pm,26404479,Rush FC,10350982,Lazio,0,2,played,,Westwood Park Turf Field
5246004,75159571,Premier,league,7052,,2015-07-12,2:00 pm,15295049,Chelsea,10359017,Celtic United,1,2,played,,Nichols School Peek
5246006,75159571,Premier,league,7054,,2015-07-12,2:00 pm,10350976,SoHo FC,10359005,Clarence,7,1,played,,Nichols School Strauss Truscott
5246002,75159571,Premier,league,7050,,2015-07-12,4:00 pm,10359050,Yemen Elite,10350982,Lazio,4,0,played,,West Seneca Soccer Complex B
5246005,75159571,Premier,league,7053,,2015-07-12,6:00 pm,10359008,Roos FC,10350991,BSC Raiders,0,4,played,,Orchard Park Soccer Complex 1
5246001,75159571,Premier,league,7049,,2015-07-12,6:00 pm,26404479,Rush FC,26895907,Amherst Sharpshooters,1,5,played,,Westwood Park Turf Field
5246003,75159571,Premier,league,7051,,2015-07-12,6:30 pm,18647016,Buffalo United SS,10359035,Queenston FC,2,0,played,,Sahlen's Sportspark 2
5245991,75159571,Premier,league,7039,,2015-07-14,6:30 pm,10350982,Lazio,18647016,Buffalo United SS,1,0,played,,Mulroy Pierce Field
5246009,75159571,Premier,league,7057,,2015-07-19,2:00 pm,10359017,Celtic United,10350982,Lazio,1,7,played,,Nichols School Peek
5246008,75159571,Premier,league,7056,,2015-07-19,4:00 pm,26895907,Amherst Sharpshooters,18647016,Buffalo United SS,6,2,played,,Nichols School Peek
5246011,75159571,Premier,league,7059,,2015-07-19,4:00 pm,10350991,BSC Raiders,10359050,Yemen Elite,2,0,played,,Nichols School Strauss Truscott
5246012,75159571,Premier,league,7060,,2015-07-19,6:00 pm,10359008,Roos FC,10350976,SoHo FC,1,2,played,,Mulroy Pierce Field
5246010,75159571,Premier,league,7058,,2015-07-19,6:00 pm,26404479,Rush FC,15295049,Chelsea,1,1,played,,Westwood Park Turf Field
5246007,75159571,Premier,league,7055,,2015-07-19,6:30 pm,10359035,Queenston FC,10359005,Clarence,5,1,played,,Veterans Park - Youngstown Pierce Field
5245956,75159571,Premier,league,7004,,2015-07-22,6:30 pm,10359005,Clarence,26404479,Rush FC,2,0,played,,Clarence Soccer Center 1
5246014,75159571,Premier,league,7062,,2015-07-26,2:00 pm,15295049,Chelsea,18647016,Buffalo United SS,1,3,played,,Nichols School Peek
