game_key,tg,report_url,captured_at,status,referees
9068259,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9068259.html,2026-07-16T06:30:32,captured,Dillon Olivieri (CEN)
9068260,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9068260.html,2026-07-16T06:30:33,captured,Tom George (CEN); Scot Boniface (RA1); Yusuf Mojawalla (RA2)
9068261,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9068261.html,2026-07-16T06:30:33,captured,Rabee Naji (CEN); Greg Gelinas (RA2)
9068262,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9068262.html,2026-07-16T06:30:34,captured,Ashley Cedro (CEN)
9068263,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9068263.html,2026-07-16T06:30:35,captured,Ankur Singh (CEN); Scot Boniface (RA1); Kevin McMullen (RA2)
9007930,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007930.html,2026-07-16T06:41:49,captured,Rabee Naji (CEN); Jennifer Jones (RA1)
9007931,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007931.html,2026-07-16T06:41:50,captured,Mohamad Itani (CEN)
9007932,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007932.html,2026-07-16T06:41:50,captured,Scot Boniface (CEN); Stephanie Serrano (RA1)
9007933,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007933.html,2026-07-16T06:41:51,captured,Ankur Singh (CEN)
9007934,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007934.html,2026-07-16T06:41:52,captured,Joseph Zwack (CEN)
9007935,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007935.html,2026-07-16T06:41:52,captured,Paul Herman (CEN)
9007937,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007937.html,2026-07-16T06:41:53,captured,Ryan Haines (CEN)
9007936,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007936.html,2026-07-16T06:41:53,captured,Ryan Haines (CEN); Michael Crane (RA1)
9007938,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007938.html,2026-07-16T06:41:54,captured,Dave Monroe (CEN)
9007939,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007939.html,2026-07-16T06:41:54,captured,Rich Wieand (CEN)
9007940,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007940.html,2026-07-16T06:52:47,captured,Alex Parent (CEN); Patrick O'Hara (RA1)
9007941,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007941.html,2026-07-16T06:52:48,captured,German Lesmes (CEN); Brayden Manzella (RA1); Rosario Parisi (RA2)
9007942,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007942.html,2026-07-16T06:52:48,captured,Stephanie Serrano (CEN)
9007943,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007943.html,2026-07-16T06:52:49,captured,Dan Simich (CEN); Kevin McMullen (RA2)
9007944,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007944.html,2026-07-16T06:52:49,captured,Rabee Naji (CEN); Robert Ostrozinski (RA2)
9007946,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007946.html,2026-07-16T06:52:50,captured,Tom George (CEN); Greg Gelinas (RA1); Nick Gray (RA2)
9007948,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007948.html,2026-07-16T06:52:51,captured,Scot Boniface (CEN)
9007949,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007949.html,2026-07-16T06:52:51,captured,Ankur Singh (CEN); Jennifer Jones (RA2)
9007950,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007950.html,2026-07-16T06:52:52,captured,Ryan Haines (CEN)
9007951,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007951.html,2026-07-16T06:52:52,captured,
9007953,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007953.html,2026-07-16T06:52:53,captured,Ankur Singh (CEN); Jennifer Jones (RA1); Cameron Cunningham (RA2)
9007952,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007952.html,2026-07-16T06:52:53,captured,Tom George (CEN)
9007954,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007954.html,2026-07-16T06:52:54,captured,Dillon Olivieri (CEN)
9007955,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007955.html,2026-07-16T06:52:54,captured,Nick Gray (CEN); Christopher Mazgaj (RA1)
9007956,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007956.html,2026-07-16T06:53:08,captured,Scot Boniface (CEN)
9007957,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007957.html,2026-07-16T06:53:09,captured,Ashley Cedro (CEN)
9007958,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007958.html,2026-07-16T06:53:09,captured,Tom George (CEN); Miroslav Sako (RA1)
9007959,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007959.html,2026-07-16T06:53:10,captured,Patrick O'Hara (CEN); Paul Antonio (RA1)
9007960,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007960.html,2026-07-16T06:53:10,captured,
9007964,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007964.html,2026-07-16T06:53:11,captured,German Lesmes (CEN); Brayden Manzella (RA1); Rosario Parisi (RA2); Steven Wu (4th)
9007962,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007962.html,2026-07-16T06:53:11,captured,Stephanie Serrano (CEN)
9007963,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007963.html,2026-07-16T06:53:12,captured,Jordan Bookbinder (CEN); Rabee Naji (RA1)
9007965,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007965.html,2026-07-16T06:53:13,captured,Rabee Naji (CEN); Jordan Bookbinder (RA2)
9007966,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007966.html,2026-07-16T06:53:13,captured,Miroslav Sako (CEN); Patrick O'Hara (RA1)
9007968,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007968.html,2026-07-16T06:53:14,captured,Kevin McMullen (CEN)
9007969,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007969.html,2026-07-16T06:53:14,captured,Shane Greene (CEN); Cameron Cunningham (RA1)
9007970,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007970.html,2026-07-16T06:53:15,captured,Stephanie Serrano (CEN)
9007967,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007967.html,2026-07-16T06:53:15,captured,Rabee Naji (CEN); Peter Guglielmelli (RA1)
9007971,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007971.html,2026-07-16T06:53:16,captured,Ashley Cedro (CEN)
9007972,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007972.html,2026-07-16T06:59:06,captured,Ankur Singh (CEN); Bob Dowrey (RA2)
9007973,100605895,https://elements.demosphere-secure.com/72601/MatchReports/100605809/9007973.html,2026-07-16T06:59:06,captured,Shane Greene (CEN); Jennifer Jones (RA1); Christina Reville (RA2)
