game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
4505692,67523675,Premier,league,7067,S1,2014-08-03,6:00 pm,26895907,Amherst Sharpshooters,18647016,Buffalo United SS,0,1,played,,Nichols School Peek
4505693,67523675,Premier,league,7068,S2,2014-08-03,6:00 pm,10350991,BSC Raiders,10350982,Lazio,2,1,played,,Nichols School Strauss Truscott
4505760,67523675,Premier,league,7069,CHMP,2014-08-10,6:00 pm,18647016,Buffalo United SS,10350991,BSC Raiders,0,1,played,,Nichols School Strauss Truscott
4505736,67523675,Premier,league,7044,,2014-05-04,4:00 pm,10358999,Lakeside FC,10350991,BSC Raiders,0,1,played,,Nichols School Peek
4505738,67523675,Premier,league,7046,,2014-05-04,4:00 pm,10350982,Lazio,15295049,Chelsea,4,1,played,,Nichols School Strauss Truscott
4505739,67523675,Premier,league,7047,,2014-05-04,6:00 pm,10359005,Clarence,26895907,Amherst Sharpshooters,1,2,played,,Clarence Town Hall Park 1
4505740,67523675,Premier,league,7043,,2014-05-04,6:00 pm,10350979,Azzurri,10359074,Lykan FC,4,0,played,,Nichols School Peek
4505737,67523675,Premier,league,7045,,2014-05-04,6:00 pm,10350976,SoHo FC,10359017,Celtic United,3,0,played,,Nichols School Strauss Truscott
4505741,67523675,Premier,league,7048,,2014-05-04,6:00 pm,18647016,Buffalo United SS,10359050,Yemen Elite,2,2,played,,West Seneca Soccer Complex A
4505701,67523675,Premier,league,7009,,2014-05-11,2:00 pm,26895907,Amherst Sharpshooters,10350976,SoHo FC,2,1,played,,Nichols School Strauss Truscott
4505703,67523675,Premier,league,7007,,2014-05-11,4:00 pm,10350982,Lazio,10359005,Clarence,1,0,played,,Nichols School Peek
4505705,67523675,Premier,league,7011,,2014-05-11,4:00 pm,10350991,BSC Raiders,10359074,Lykan FC,7,0,played,,Nichols School Strauss Truscott
4505702,67523675,Premier,league,7010,,2014-05-11,4:00 pm,18647016,Buffalo United SS,10359017,Celtic United,3,1,played,,West Seneca Soccer Complex A
4505704,67523675,Premier,league,7012,,2014-05-11,6:00 pm,10359050,Yemen Elite,10358999,Lakeside FC,1,0,played,,Lehigh South Street
4505700,67523675,Premier,league,7008,,2014-05-11,6:00 pm,15295049,Chelsea,10350979,Azzurri,3,3,played,,Nichols School Strauss Truscott
4505707,67523675,Premier,league,7013,,2014-05-18,2:00 pm,15295049,Chelsea,10359017,Celtic United,2,1,played,,Nichols School Peek
4505711,67523675,Premier,league,7018,,2014-05-18,2:00 pm,10350976,SoHo FC,10359050,Yemen Elite,3,0,played,,Nichols School Strauss Truscott
4505709,67523675,Premier,league,7017,,2014-05-18,4:00 pm,26895907,Amherst Sharpshooters,10358999,Lakeside FC,4,0,played,,Nichols School Peek
4505708,67523675,Premier,league,7016,,2014-05-18,4:00 pm,10359074,Lykan FC,10359005,Clarence,0,6,played,,Nichols School Strauss Truscott
4505706,67523675,Premier,league,7014,,2014-05-18,6:00 pm,10350991,BSC Raiders,10350979,Azzurri,2,0,played,,Nichols School Strauss Truscott
4505710,67523675,Premier,league,7015,,2014-05-18,6:00 pm,18647016,Buffalo United SS,10350982,Lazio,1,2,played,,West Seneca Soccer Complex E
4505712,67523675,Premier,league,7019,,2014-06-01,2:00 pm,10350979,Azzurri,26895907,Amherst Sharpshooters,3,6,played,,Nichols School Peek
4505714,67523675,Premier,league,7022,,2014-06-01,2:00 pm,15295049,Chelsea,10350976,SoHo FC,2,3,played,,Nichols School Strauss Truscott
4505715,67523675,Premier,league,7023,,2014-06-01,4:00 pm,10358999,Lakeside FC,10359005,Clarence,1,1,played,,Nichols School Peek
4505717,67523675,Premier,league,7020,,2014-06-01,4:00 pm,10350982,Lazio,10359050,Yemen Elite,1,1,played,,Nichols School Strauss Truscott
4505713,67523675,Premier,league,7021,,2014-06-01,6:00 pm,10359017,Celtic United,10350991,BSC Raiders,2,2,played,,Ellicott Creek Park 1
4505716,67523675,Premier,league,7024,,2014-06-01,6:00 pm,18647016,Buffalo United SS,10359074,Lykan FC,2,0,played,,West Seneca Soccer Complex A
4505720,67523675,Premier,league,7025,,2014-06-08,2:00 pm,10350976,SoHo FC,10359005,Clarence,2,4,played,,Nichols School Strauss Truscott
4505718,67523675,Premier,league,7029,,2014-06-08,4:00 pm,15295049,Chelsea,26895907,Amherst Sharpshooters,0,3,played,,Nichols School Peek
4505722,67523675,Premier,league,7028,,2014-06-08,4:00 pm,10350991,BSC Raiders,10350982,Lazio,3,1,played,,Nichols School Strauss Truscott
4505719,67523675,Premier,league,7030,,2014-06-08,6:00 pm,10359017,Celtic United,10350979,Azzurri,2,0,played,,Ellicott Creek Park 1
4505723,67523675,Premier,league,7027,,2014-06-08,6:00 pm,10359074,Lykan FC,10359050,Yemen Elite,1,5,played,,Nichols School Peek
4505721,67523675,Premier,league,7026,,2014-06-08,6:00 pm,18647016,Buffalo United SS,10358999,Lakeside FC,4,0,played,,West Seneca Soccer Complex A
4505727,67523675,Premier,league,7035,,2014-06-15,2:00 pm,10358999,Lakeside FC,15295049,Chelsea,1,2,played,,Nichols School Peek
4505726,67523675,Premier,league,7033,,2014-06-15,4:00 pm,26895907,Amherst Sharpshooters,10359017,Celtic United,2,1,played,,Nichols School Peek
4505724,67523675,Premier,league,7032,,2014-06-15,4:00 pm,10350976,SoHo FC,10350979,Azzurri,7,0,played,,Nichols School Strauss Truscott
4505729,67523675,Premier,league,7034,,2014-06-15,6:00 pm,10359005,Clarence,10359050,Yemen Elite,2,1,played,,Clarence Town Hall Park 1
4505728,67523675,Premier,league,7036,,2014-06-15,6:00 pm,10359074,Lykan FC,10350982,Lazio,0,6,played,,Nichols School Peek
4505725,67523675,Premier,league,7031,,2014-06-15,6:00 pm,10350991,BSC Raiders,18647016,Buffalo United SS,0,4,played,,Nichols School Strauss Truscott
4505733,67523675,Premier,league,7041,,2014-06-22,2:00 pm,10359074,Lykan FC,10350976,SoHo FC,3,3,played,,Nichols School Strauss Truscott
4505734,67523675,Premier,league,7037,,2014-06-22,4:00 pm,10359050,Yemen Elite,10359017,Celtic United,1,2,played,,Lehigh South Street
4505731,67523675,Premier,league,7039,,2014-06-22,4:00 pm,15295049,Chelsea,10350991,BSC Raiders,1,7,played,,Nichols School Peek
4505735,67523675,Premier,league,7042,,2014-06-22,4:00 pm,10358999,Lakeside FC,10350982,Lazio,0,2,played,,Nichols School Strauss Truscott
4505730,67523675,Premier,league,7038,,2014-06-22,6:00 pm,10359005,Clarence,10350979,Azzurri,2,1,played,,Clarence Town Hall Park 1
4505732,67523675,Premier,league,7040,,2014-06-22,6:00 pm,26895907,Amherst Sharpshooters,18647016,Buffalo United SS,1,1,played,,Nichols School Strauss Truscott
4505696,67523675,Premier,league,7003,,2014-06-29,2:00 pm,10358999,Lakeside FC,10350976,SoHo FC,1,3,played,,Nichols School Peek
4505699,67523675,Premier,league,7006,,2014-06-29,2:00 pm,26895907,Amherst Sharpshooters,10359074,Lykan FC,7,0,played,,Nichols School Strauss Truscott
4505697,67523675,Premier,league,7004,,2014-06-29,4:00 pm,10350982,Lazio,10359017,Celtic United,2,2,played,,Nichols School Peek
4505695,67523675,Premier,league,7002,,2014-06-29,4:00 pm,10350979,Azzurri,18647016,Buffalo United SS,0,3,played,,Nichols School Strauss Truscott
