game_key,tg,report_url,captured_at,status,referees
11566105,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566105.html,2026-07-20T12:25:20,captured,Chris Gray (CEN); Zach Cox (RA1)
11566119,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566119.html,2026-07-20T12:25:20,captured,
11566121,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566121.html,2026-07-20T12:25:21,captured,
11566120,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566120.html,2026-07-20T12:25:21,captured,Dan Simich (CEN)
11566123,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566123.html,2026-07-20T12:25:22,captured,Mike Bloom (CEN)
11566122,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566122.html,2026-07-20T12:25:22,captured,Kevin McMullen (CEN); Tess Dailey (RA1)
11566118,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566118.html,2026-07-20T12:25:23,captured,Ankur Singh (CEN); Marcus Tittle (RA1); Chris Chilano (RA2)
11566117,116112414,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566117.html,2026-07-20T12:25:23,captured,Dan Simich (CEN); Jamie Boyar (RA2)
11566167,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566167.html,2026-07-20T12:25:24,captured,Noah (CEN)
11566175,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566175.html,2026-07-20T12:25:24,captured,Jeff Preval (CEN); Tess Dailey (RA1)
11566181,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566181.html,2026-07-20T12:25:24,captured,Noah (CEN); Kabura Elias (RA2)
11566182,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566182.html,2026-07-20T12:25:25,captured,Chris Chilano (CEN)
11566179,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566179.html,2026-07-20T12:25:25,captured,Robert Ostrozinski (CEN); Chris Capitumino (RA2)
11566180,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566180.html,2026-07-20T12:25:26,captured,Noah (CEN)
11566183,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566183.html,2026-07-20T12:25:26,captured,Patrick O'Hara (CEN); Dan Simich (RA1)
11566185,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566185.html,2026-07-20T12:25:27,captured,
11566187,116112418,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566187.html,2026-07-20T12:25:27,captured,Kevin McMullen (CEN); Jennifer Jones (RA1)
11566226,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566226.html,2026-07-20T12:25:28,captured,Nicholas Shand (CEN)
11566239,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566239.html,2026-07-20T12:25:28,captured,Dillon Olivieri (CEN); Tess Dailey (RA2)
11566242,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566242.html,2026-07-20T12:25:29,captured,
11566241,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566241.html,2026-07-20T12:25:29,captured,Jamie Boyar (CEN)
11566240,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566240.html,2026-07-20T12:25:30,captured,Chris Gray (CEN); Mike Bloom (RA1)
11566243,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566243.html,2026-07-20T12:25:30,captured,Rabee Naji (CEN)
11566198,116112416,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566198.html,2026-07-20T12:25:31,captured,Jim Tomsic (CEN); Patrick O'Hara (RA1); Kevin McMullen (RA2)
11566407,116112417,https://elements.demosphere-secure.com/72601/MatchReports/116112328/11566407.html,2026-07-20T12:25:31,captured,
