game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
11566105,116112414,Premier,league,7032,,2026-07-06,8:30 pm,75479674,Los Chupacabras,10359035,Queenston FC,1,2,played,,Sahlen's Sports Park Flash Fields 2
11566119,116112414,Premier,league,7046,,2026-07-12,6:00 pm,75159915,NMB FC,75479674,Los Chupacabras,,,scheduled,,Nichols School Strauss Truscott
11566121,116112414,Premier,league,7048,,2026-07-12,6:00 pm,91256980,Olean 1854 FC,26891552,Buffalo Celtic,5,0,played,FT,Olean Middle School Olean High School Field
11566120,116112414,Premier,league,7047,,2026-07-12,7:00 pm,110307225,Buffalo Stallions FC,45429017,Borussia Bees,,,scheduled,,Sahlen's Sports Park Flash Fields 1
11566123,116112414,Premier,league,7050,,2026-07-13,8:00 pm,18647016,Buffalo United SS,95088661,Westside Blitz,,,scheduled,,D'Youville College Dobson Field
11566122,116112414,Premier,league,7049,,2026-07-13,8:30 pm,10359035,Queenston FC,10350991,BSC Raiders,,,scheduled,,Buffalo State Coyer Field
11566124,116112414,Premier,league,7051,,2026-07-19,2:00 pm,45429017,Borussia Bees,75159915,NMB FC,,,scheduled,,Buffalo State Coyer Field
11566125,116112414,Premier,league,7052,,2026-07-19,4:00 pm,75479674,Los Chupacabras,95088661,Westside Blitz,,,scheduled,,Buffalo State Coyer Field
11566127,116112414,Premier,league,7054,,2026-07-19,8:00 pm,10359035,Queenston FC,110307225,Buffalo Stallions FC,,,scheduled,,Buffalo State Coyer Field
11566128,116112414,Premier,league,7055,,2026-07-19,8:00 pm,26895907,Amherst Sharpshooters,18647016,Buffalo United SS,,,scheduled,,D'Youville College Dobson Field
11566126,116112414,Premier,league,7053,,2026-07-20,8:30 pm,10350991,BSC Raiders,91256980,Olean 1854 FC,,,scheduled,,Buffalo State Coyer Field
11566129,116112414,Premier,league,7056,,2026-07-26,,,,,,,,scheduled,,
11566130,116112414,Premier,league,7057,,2026-07-26,,,,,,,,scheduled,,
11566115,116112414,Premier,league,7042,,,,110307225,Buffalo Stallions FC,75479674,Los Chupacabras,,,scheduled,,
11566075,116112414,Premier,league,7002,,2026-04-26,4:00 pm,26895907,Amherst Sharpshooters,75479674,Los Chupacabras,2,1,played,,Tapestry Charter School Field
11566076,116112414,Premier,league,7003,,2026-04-26,6:00 pm,75159915,NMB FC,10359035,Queenston FC,4,0,played,,Tapestry Charter School Field
11566074,116112414,Premier,league,7001,,2026-04-26,8:00 pm,95088661,Westside Blitz,45429017,Borussia Bees,0,1,played,,Buffalo State Coyer Field
11566077,116112414,Premier,league,7004,,2026-04-27,6:30 pm,18647016,Buffalo United SS,26891552,Buffalo Celtic,4,0,played,,Buffalo State Coyer Field
11566078,116112414,Premier,league,7005,,2026-04-27,8:30 pm,10350991,BSC Raiders,110307225,Buffalo Stallions FC,1,1,played,,Buffalo State Coyer Field
11566079,116112414,Premier,league,7006,,2026-05-03,2:00 pm,45429017,Borussia Bees,26895907,Amherst Sharpshooters,4,0,played,,Buffalo State Coyer Field
11566080,116112414,Premier,league,7007,,2026-05-03,4:00 pm,75479674,Los Chupacabras,26891552,Buffalo Celtic,3,1,played,,Buffalo State Coyer Field
11566083,116112414,Premier,league,7010,,2026-05-03,4:00 pm,91256980,Olean 1854 FC,110307225,Buffalo Stallions FC,1,0,played,,St. Bonaventure Marra Fields Complex
11566081,116112414,Premier,league,7008,,2026-05-03,6:00 pm,95088661,Westside Blitz,10359035,Queenston FC,1,1,played,,Buffalo State Coyer Field
11566082,116112414,Premier,league,7009,,2026-05-03,6:00 pm,75159915,NMB FC,10350991,BSC Raiders,2,0,played,,Nichols School Strauss Truscott
11566085,116112414,Premier,league,7012,,2026-05-10,2:00 pm,75159915,NMB FC,110307225,Buffalo Stallions FC,3,2,played,,Nichols School Strauss Truscott
11566086,116112414,Premier,league,7013,,2026-05-10,4:00 pm,26895907,Amherst Sharpshooters,10359035,Queenston FC,0,0,played,,Nichols School Strauss Truscott
11566084,116112414,Premier,league,7011,,2026-05-10,6:00 pm,18647016,Buffalo United SS,91256980,Olean 1854 FC,0,1,played,,Buffalo State Coyer Field
11566087,116112414,Premier,league,7014,,2026-05-10,6:00 pm,26891552,Buffalo Celtic,45429017,Borussia Bees,1,5,played,,St. Joe's Collegiate Institute Field
11566088,116112414,Premier,league,7015,,2026-05-11,8:30 pm,95088661,Westside Blitz,10350991,BSC Raiders,1,3,played,,Buffalo State Coyer Field
11566089,116112414,Premier,league,7016,,2026-05-17,4:00 pm,10359035,Queenston FC,26891552,Buffalo Celtic,2,1,played,,Buffalo State Coyer Field
11566091,116112414,Premier,league,7018,,2026-05-17,7:00 pm,91256980,Olean 1854 FC,75159915,NMB FC,2,1,played,,St. Bonaventure Marra Fields Complex
11566090,116112414,Premier,league,7017,,2026-05-17,8:00 pm,95088661,Westside Blitz,110307225,Buffalo Stallions FC,3,4,played,,D'Youville College Dobson Field
11566092,116112414,Premier,league,7019,,2026-05-18,6:30 pm,75479674,Los Chupacabras,18647016,Buffalo United SS,1,3,played,,Buffalo State Coyer Field
11566096,116112414,Premier,league,7023,,2026-05-31,6:00 pm,91256980,Olean 1854 FC,75479674,Los Chupacabras,6,0,played,,St. Bonaventure Marra Fields Complex
11566097,116112414,Premier,league,7024,,2026-05-31,6:00 pm,26891552,Buffalo Celtic,10350991,BSC Raiders,0,0,played,,St. Joe's Collegiate Institute Field
11566095,116112414,Premier,league,7022,,2026-05-31,7:00 pm,110307225,Buffalo Stallions FC,26895907,Amherst Sharpshooters,2,3,played,,Sahlen's Sports Park Flash Fields 1
11566094,116112414,Premier,league,7021,,2026-05-31,8:00 pm,95088661,Westside Blitz,75159915,NMB FC,0,2,played,,Buffalo State Coyer Field
11566098,116112414,Premier,league,7025,,2026-06-01,8:30 pm,45429017,Borussia Bees,18647016,Buffalo United SS,4,1,played,,Buffalo State Coyer Field
11566099,116112414,Premier,league,7026,,2026-06-07,6:00 pm,75159915,NMB FC,26895907,Amherst Sharpshooters,2,3,played,,Nichols School Strauss Truscott
11566100,116112414,Premier,league,7027,,2026-06-07,6:00 pm,91256980,Olean 1854 FC,95088661,Westside Blitz,3,2,played,,St. Bonaventure Marra Fields Complex
11566101,116112414,Premier,league,7028,,2026-06-07,6:00 pm,75479674,Los Chupacabras,45429017,Borussia Bees,0,5,played,,Tapestry Charter School Field
11566102,116112414,Premier,league,7029,,2026-06-08,8:30 pm,10359035,Queenston FC,18647016,Buffalo United SS,1,1,played,,Buffalo State Coyer Field
11566103,116112414,Premier,league,7030,,2026-06-08,9:00 pm,110307225,Buffalo Stallions FC,26891552,Buffalo Celtic,2,0,played,,Sahlen's Sports Park Flash Fields 1
11566093,116112414,Premier,league,7020,,2026-06-11,8:00 pm,10350991,BSC Raiders,26895907,Amherst Sharpshooters,2,2,played,,Sparky Adams Field Turf
11566104,116112414,Premier,league,7031,,2026-06-14,2:00 pm,45429017,Borussia Bees,91256980,Olean 1854 FC,5,0,played,FT,Buffalo State Coyer Field
11566106,116112414,Premier,league,7033,,2026-06-14,4:00 pm,26895907,Amherst Sharpshooters,95088661,Westside Blitz,2,0,played,,Nichols School Strauss Truscott
11566107,116112414,Premier,league,7034,,2026-06-14,4:00 pm,26891552,Buffalo Celtic,75159915,NMB FC,7,3,played,,St. Joe's Collegiate Institute Field
11566108,116112414,Premier,league,7035,,2026-06-15,8:00 pm,18647016,Buffalo United SS,10350991,BSC Raiders,3,2,played,,D'Youville College Dobson Field
11566109,116112414,Premier,league,7036,,2026-06-21,6:00 pm,45429017,Borussia Bees,10359035,Queenston FC,1,2,played,,Buffalo State Coyer Field
11566110,116112414,Premier,league,7037,,2026-06-21,6:00 pm,26895907,Amherst Sharpshooters,91256980,Olean 1854 FC,5,0,played,,Nichols School Strauss Truscott
11566111,116112414,Premier,league,7038,,2026-06-21,6:00 pm,26891552,Buffalo Celtic,95088661,Westside Blitz,1,1,played,,St. Joe's Collegiate Institute Field
11566113,116112414,Premier,league,7040,,2026-06-22,8:00 pm,110307225,Buffalo Stallions FC,18647016,Buffalo United SS,0,1,played,,D'Youville College Dobson Field
11566112,116112414,Premier,league,7039,,2026-06-22,8:30 pm,10350991,BSC Raiders,75479674,Los Chupacabras,5,2,played,,Buffalo State Coyer Field
