game_key,tg,report_url,captured_at,status,referees
9696597,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696597.html,2026-07-16T07:33:49,captured,Ashley Cedro (CEN)
9696596,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696596.html,2026-07-16T07:33:49,captured,Alex Parent (CEN)
9696598,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696598.html,2026-07-16T07:33:50,captured,Jamel Ben Abdallah (CEN); Paula Jones (RA1); Nick Gray (RA2)
9606154,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606154.html,2026-07-16T07:33:50,captured,Paul Antonio (CEN)
9606155,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606155.html,2026-07-16T07:33:51,captured,Ankur Singh (CEN); Cameron Cunningham (RA2)
9606156,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606156.html,2026-07-16T07:33:51,captured,Alex Parent (CEN); Kevin McMullen (RA1)
9606157,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606157.html,2026-07-16T07:33:52,captured,
9606158,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606158.html,2026-07-16T07:33:52,captured,David Rousseau (CEN); Paula Jones (RA2)
9606159,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606159.html,2026-07-16T07:33:53,captured,Rabee Naji (CEN); Cameron Cunningham (RA1)
9606161,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606161.html,2026-07-16T07:33:53,captured,Chris Chilano (CEN)
9606162,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606162.html,2026-07-16T07:33:54,captured,Patrick O'Hara (CEN); Nick Gray (RA2)
9606163,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606163.html,2026-07-16T07:33:55,captured,Tom George (CEN)
9606164,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606164.html,2026-07-16T07:33:55,captured,Rich Wieand (CEN); Mohamad Itani (RA1)
9606165,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606165.html,2026-07-16T07:33:56,captured,Dave Cappuccio (CEN); Joseph Zwack (RA1)
9606166,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606166.html,2026-07-16T07:33:56,captured,Mason Cruz (CEN)
9606167,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606167.html,2026-07-16T07:33:57,captured,Ankur Singh (CEN); Patrick O'Hara (RA1)
9606168,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606168.html,2026-07-16T07:33:57,captured,Dan Simich (CEN); Miroslav Sako (RA2)
9606169,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606169.html,2026-07-16T07:33:58,captured,Kevin McMullen (CEN); Yusuf Mojawalla (RA1)
9606170,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606170.html,2026-07-16T07:33:58,captured,
9606171,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606171.html,2026-07-16T07:33:59,captured,Yusuf Mojawalla (CEN); Kevin McMullen (RA1)
9606172,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606172.html,2026-07-16T07:33:59,captured,Tom George (CEN); Cameron Cunningham (RA1)
9606173,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606173.html,2026-07-16T07:34:00,captured,Patrick O'Hara (CEN); Paul Antonio (RA2)
9606174,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606174.html,2026-07-16T07:34:00,captured,
9606175,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606175.html,2026-07-16T07:34:01,captured,Rosario Parisi (CEN)
9606177,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606177.html,2026-07-16T07:34:02,captured,Shane Greene (CEN); Miroslav Sako (RA1)
9606178,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606178.html,2026-07-16T07:34:02,captured,
9606176,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606176.html,2026-07-16T07:34:03,captured,Rich Wieand (CEN)
9606179,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606179.html,2026-07-16T07:34:03,captured,Rabee Naji (CEN); Craig Fredette (RA1)
9606180,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606180.html,2026-07-16T07:34:04,captured,Mohamad Itani (CEN); Robert Ostrozinski (RA2)
9606181,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606181.html,2026-07-16T07:34:04,captured,Rabee Naji (CEN)
9606182,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606182.html,2026-07-16T07:34:05,captured,Chris Gray (CEN); Nick Gray (RA1)
9606183,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606183.html,2026-07-16T07:34:05,captured,Peter Guglielmelli (CEN)
9606184,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606184.html,2026-07-16T07:34:06,captured,Tom George (CEN)
9606185,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606185.html,2026-07-16T07:34:06,captured,Rabee Naji (CEN); Miroslav Sako (RA1); Erastus Namulala (RA2)
9606186,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606186.html,2026-07-16T07:34:07,captured,Chris Chilano (CEN)
9606187,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606187.html,2026-07-16T07:34:08,captured,Nick Gray (CEN); Ankur Singh (RA1); Chris Gray (RA2)
9606188,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606188.html,2026-07-16T07:34:08,captured,Stephanie Serrano (CEN)
9606160,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606160.html,2026-07-16T07:34:09,captured,Alex Parent (CEN); Jim Tomsic (RA1)
9606189,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606189.html,2026-07-16T07:34:09,captured,Peter Guglielmelli (CEN)
9606191,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606191.html,2026-07-16T07:34:10,captured,Kevin McMullen (CEN); Yusuf Mojawalla (RA1)
9606190,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606190.html,2026-07-16T07:34:10,captured,Rosario Parisi (CEN)
9606192,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606192.html,2026-07-16T07:34:11,captured,Alex Parent (CEN)
9606193,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606193.html,2026-07-16T07:34:11,captured,Tom George (CEN); Patrick O'Hara (RA1)
9606194,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606194.html,2026-07-16T07:34:12,captured,Ankur Singh (CEN); Mike Bloom (RA1)
9606195,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606195.html,2026-07-16T07:34:13,captured,Tom George (CEN)
9606196,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606196.html,2026-07-16T07:34:13,captured,Ankur Singh (CEN); Dan Teplesky (RA1)
9606197,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606197.html,2026-07-16T07:34:14,captured,Paul Herman (CEN)
9606198,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606198.html,2026-07-16T07:34:14,captured,Mike Bloom (CEN); Patrick O'Hara (RA1)
9606199,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606199.html,2026-07-16T07:34:15,captured,Dave Monroe (CEN)
9606200,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606200.html,2026-07-16T07:34:15,captured,Nick Gray (CEN); Chris Gray (RA1)
9606201,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606201.html,2026-07-16T07:34:16,captured,Jim Tomsic (CEN)
9606202,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606202.html,2026-07-16T07:34:16,captured,Mike Bloom (CEN); Miroslav Sako (RA1)
9606205,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606205.html,2026-07-16T07:34:17,captured,
9606211,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606211.html,2026-07-16T07:34:17,captured,Paul Antonio (CEN)
9606216,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606216.html,2026-07-16T07:34:18,captured,Tom George (CEN)
9606220,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606220.html,2026-07-16T07:34:19,captured,Rich Wieand (CEN); Mason Cruz (RA1)
9606223,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606223.html,2026-07-16T07:34:19,captured,
9606226,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9606226.html,2026-07-16T07:34:20,captured,Paul Herman (CEN)
9696594,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696594.html,2026-07-16T07:34:20,captured,Patrick O'Hara (CEN); Kevin McMullen (RA1)
9696595,106800238,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696595.html,2026-07-16T07:34:21,captured,Alex Parent (CEN); Paula Jones (RA1)
9696668,106800242,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696668.html,2026-07-16T07:34:21,captured,Dillon Olivieri (CEN); Chris Capitumino (RA1)
9696669,106800242,https://elements.demosphere-secure.com/72601/MatchReports/106800152/9696669.html,2026-07-16T07:34:22,captured,Tom George (CEN); Stephanie Serrano (RA1)
