game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
8075447,95086874,Premier,league,9474,,2019-08-04,6:00 pm,10359050,Lackawanna FCY,26895907,Amherst Sharpshooters,1,1,played,PK,Lehigh
8075446,95086874,Premier,league,9473,,2019-08-04,8:00 pm,10350991,BSC Raiders,18647016,Buffalo United SS,4,0,played,,Kenmore East Sparky Adams Field
8075450,95086874,Premier,league,9477,,2019-08-11,6:00 pm,10350991,BSC Raiders,26895907,Amherst Sharpshooters,2,1,played,PK,Nichols School Strauss Truscott
7994261,95086874,Premier,league,7003,,,,10350991,BSC Raiders,10359017,Celtic United,0,0,played,FT,
7994262,95086874,Premier,league,7004,,2019-05-05,6:00 pm,12579600,Wolves FC,10359005,Clarence,0,1,played,,Kenmore East Sparky Adams Field
7994260,95086874,Premier,league,7002,,2019-05-05,6:00 pm,75479641,Williamsville Willies,10359035,Queenston FC,1,0,played,,Nichols School Strauss Truscott
7994263,95086874,Premier,league,7005,,2019-05-05,6:00 pm,75479650,Pendleton United FC,10359050,Lackawanna FCY,0,4,played,,Sweet Home High School Turf
7994264,95086874,Premier,league,7006,,2019-05-05,6:00 pm,26895907,Amherst Sharpshooters,59260537,Southtowns FPFC,2,1,played,,Williamsville South HS Athletic Field
7994259,95086874,Premier,league,7001,,2019-05-05,8:00 pm,18647016,Buffalo United SS,10359047,Inter SC,1,1,played,,D'Youville College 1
7994269,95086874,Premier,league,7011,,2019-05-12,4:00 pm,75479641,Williamsville Willies,26895907,Amherst Sharpshooters,0,1,played,,Nichols School Strauss Truscott
7994268,95086874,Premier,league,7010,,2019-05-12,6:00 pm,12579600,Wolves FC,59260537,Southtowns FPFC,3,0,played,,Kenmore East Sparky Adams Field
7994266,95086874,Premier,league,7008,,2019-05-12,6:00 pm,10359017,Celtic United,10359050,Lackawanna FCY,1,3,played,,Kenmore West Crosby Field
7994265,95086874,Premier,league,7007,,2019-05-12,6:00 pm,10359005,Clarence,10359047,Inter SC,5,1,played,,Medaille College Sports Complex
7994267,95086874,Premier,league,7009,,2019-05-12,8:00 pm,10350991,BSC Raiders,18647016,Buffalo United SS,2,0,played,,Kenmore East Sparky Adams Field
