game_key,tg,report_url,captured_at,status,referees
10931638,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931638.html,2026-07-16T07:44:29,captured,Paul Herman (CEN)
10931639,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931639.html,2026-07-16T07:44:29,captured,Ankur Singh (CEN); Dan Simich (RA2)
10931640,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931640.html,2026-07-16T07:44:30,captured,Tom George (CEN); Stephanie Serrano (RA1)
10931635,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931635.html,2026-07-16T07:44:30,captured,Patrick O'Hara (CEN); Jeff Preval (RA1); Chris Chilano (RA2)
10931581,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931581.html,2026-07-16T07:44:31,captured,Shane Greene (CEN)
10931630,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931630.html,2026-07-16T07:44:31,captured,Ashley Cedro (CEN)
10931582,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931582.html,2026-07-16T07:44:32,captured,Paul Herman (CEN); Cameron Schaefer (RA1)
10931583,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931583.html,2026-07-16T07:44:32,captured,Tom George (CEN); Eric Niles (RA1)
10931618,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931618.html,2026-07-16T07:44:33,captured,Mason Cruz (CEN); Paul Herman (RA1)
10931624,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931624.html,2026-07-16T07:44:34,captured,Eric Niles (CEN); Cameron Schaefer (RA1)
10931584,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931584.html,2026-07-16T07:44:34,captured,Mike Bloom (CEN); Ankur Singh (RA2)
10931585,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931585.html,2026-07-16T07:44:35,captured,Eric Niles (CEN); Mason Cruz (RA1)
10931631,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931631.html,2026-07-16T07:44:35,captured,Rabee Naji (CEN)
10931586,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931586.html,2026-07-16T07:44:36,captured,Erastus Namulala (CEN)
10931625,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931625.html,2026-07-16T07:44:36,captured,Rabee Naji (CEN)
10931587,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931587.html,2026-07-16T07:44:37,captured,Mike Bloom (CEN); Ankur Singh (RA2)
10931588,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931588.html,2026-07-16T07:44:37,captured,Ankur Singh (CEN); Mike Bloom (RA2)
10931589,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931589.html,2026-07-16T07:44:38,captured,Ankur Singh (CEN); Mike Bloom (RA1); Brian Mayle (RA2)
10931632,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931632.html,2026-07-16T07:44:38,captured,Jeff Preval (CEN)
10931590,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931590.html,2026-07-16T07:44:39,captured,Rabee Naji (CEN); Ankur Singh (RA2)
10931614,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931614.html,2026-07-16T07:44:39,captured,Jake Metro (CEN)
10931619,112617816,https://elements.demosphere-secure.com/72601/MatchReports/112617730/10931619.html,2026-07-16T07:44:40,captured,Chris Capitumino (CEN); Robert Ostrozinski (RA1)
