game_key,tg,competition,comp_type,game_number,round_label,date,time,home_club_id,home_name,away_club_id,away_name,home_score,away_score,status,result_note,location
6573891,87148545,Premier,league,7063,SF1,2017-08-06,6:00 pm,18647016,Buffalo United SS,10350991,BSC Raiders,3,4,played,OT,D'Youville College 1
6573892,87148545,Premier,league,7064,SF2,2017-08-06,6:00 pm,26895907,Amherst Sharpshooters,10350976,SoHo FC,1,4,played,,Nichols School Strauss Truscott
6573893,87148545,Premier,league,7065,CHMP,2017-08-13,5:30 pm,10350991,BSC Raiders,10350976,SoHo FC,4,3,played,,Nichols School Strauss Truscott
6573829,87148545,Premier,league,7001,,2017-05-07,4:00 pm,10359017,Celtic United,10359035,Queenston FC,3,1,played,,Nichols School Peek
6573830,87148545,Premier,league,7002,,2017-05-07,4:00 pm,26895907,Amherst Sharpshooters,10359005,Clarence,3,4,played,,Nichols School Strauss Truscott
6573834,87148545,Premier,league,7006,,2017-05-07,6:00 pm,67526770,Buffalo Bantu,18647016,Buffalo United SS,0,2,played,,Nichols School Peek
6573833,87148545,Premier,league,7005,,2017-05-07,6:00 pm,10350976,SoHo FC,10350991,BSC Raiders,2,4,played,,Nichols School Strauss Truscott
6573835,87148545,Premier,league,7007,,2017-05-14,2:00 pm,10350976,SoHo FC,67527661,East Aurora FC,4,0,played,,Mulroy Pierce Field
6573838,87148545,Premier,league,7010,,2017-05-14,4:00 pm,10350991,BSC Raiders,10359050,Lackawanna FCY,8,0,played,,Nichols School Strauss Truscott
6573839,87148545,Premier,league,7011,,2017-05-14,4:00 pm,10359035,Queenston FC,67526770,Buffalo Bantu,4,1,played,,Veteran's Park (GI) Back Field 6/8
6573836,87148545,Premier,league,7008,,2017-05-14,6:00 pm,18647016,Buffalo United SS,10359017,Celtic United,2,1,played,,D'Youville College 1
6573840,87148545,Premier,league,7012,,2017-05-14,6:00 pm,26891564,FC Yemen,26895907,Amherst Sharpshooters,1,7,played,,Lackawanna High School 1
6573831,87148545,Premier,league,7003,,2017-05-19,6:30 pm,67527661,East Aurora FC,10359050,Lackawanna FCY,2,1,played,,Knox Fields 1
6573841,87148545,Premier,league,7013,,2017-05-21,4:00 pm,67526770,Buffalo Bantu,26891564,FC Yemen,1,1,played,,Nichols School Strauss Truscott
6573842,87148545,Premier,league,7014,,2017-05-21,6:00 pm,10359005,Clarence,10350976,SoHo FC,4,1,played,,Clarence Town Hall Park 1
6573843,87148545,Premier,league,7015,,2017-05-21,6:00 pm,67527661,East Aurora FC,10359008,Roos FC,7,4,played,,Knox Fields 1
6573844,87148545,Premier,league,7016,,2017-05-21,6:00 pm,10359050,Lackawanna FCY,18647016,Buffalo United SS,0,4,played,,Lackawanna High School 1
6573845,87148545,Premier,league,7017,,2017-05-21,6:00 pm,10350991,BSC Raiders,10359017,Celtic United,2,2,played,,Nichols School Strauss Truscott
6573846,87148545,Premier,league,7018,,2017-05-21,6:00 pm,10359035,Queenston FC,26895907,Amherst Sharpshooters,1,2,played,,Veteran's Park (GI) Front Field 3
6573894,87148545,Premier,league,7066,,2017-05-30,6:30 pm,10359005,Clarence,10359035,Queenston FC,1,1,played,,Clarence Soccer Center 1
6573897,87148545,Premier,league,7069,,2017-05-30,6:30 pm,10359008,Roos FC,67526770,Buffalo Bantu,6,1,played,,Mulroy Pierce Field
6573847,87148545,Premier,league,7019,,2017-06-04,4:00 pm,67526770,Buffalo Bantu,10359050,Lackawanna FCY,2,4,played,,D'Youville College 1
6573848,87148545,Premier,league,7020,,2017-06-04,4:00 pm,26895907,Amherst Sharpshooters,10350976,SoHo FC,3,1,played,,Nichols School Strauss Truscott
6573849,87148545,Premier,league,7021,,2017-06-04,6:00 pm,10359005,Clarence,10359017,Celtic United,1,1,played,,Clarence Town Hall Park 1
6573850,87148545,Premier,league,7022,,2017-06-04,6:00 pm,18647016,Buffalo United SS,10359008,Roos FC,3,1,played,,D'Youville College 1
6573851,87148545,Premier,league,7023,,2017-06-04,6:00 pm,67527661,East Aurora FC,26891564,FC Yemen,0,0,played,,Knox Fields 1
6573852,87148545,Premier,league,7024,,2017-06-04,6:00 pm,10350991,BSC Raiders,10359035,Queenston FC,1,0,played,,Nichols School Strauss Truscott
6573853,87148545,Premier,league,7025,,2017-06-11,2:00 pm,10359017,Celtic United,10359008,Roos FC,1,0,played,,Nichols School Strauss Truscott
6573854,87148545,Premier,league,7026,,2017-06-11,4:00 pm,10350976,SoHo FC,26891564,FC Yemen,2,1,played,,Nichols School Strauss Truscott
6573855,87148545,Premier,league,7027,,2017-06-11,6:00 pm,18647016,Buffalo United SS,26895907,Amherst Sharpshooters,1,3,played,,D'Youville College 1
6573856,87148545,Premier,league,7028,,2017-06-11,6:00 pm,10359050,Lackawanna FCY,10359005,Clarence,2,2,played,,Lackawanna High School 1
6573857,87148545,Premier,league,7029,,2017-06-11,6:00 pm,10350991,BSC Raiders,67526770,Buffalo Bantu,5,1,played,,Nichols School Strauss Truscott
6573858,87148545,Premier,league,7030,,2017-06-11,6:00 pm,10359035,Queenston FC,67527661,East Aurora FC,3,4,played,,Veteran's Park (GI) Front Field 3
6573859,87148545,Premier,league,7031,,2017-06-18,2:00 pm,10359017,Celtic United,10359050,Lackawanna FCY,4,2,played,,Nichols School Strauss Truscott
6573861,87148545,Premier,league,7033,,2017-06-18,6:00 pm,67526770,Buffalo Bantu,10359005,Clarence,0,5,played,,D'Youville College 1
6573862,87148545,Premier,league,7034,,2017-06-18,6:00 pm,26891564,FC Yemen,10359035,Queenston FC,1,3,played,,Lackawanna High School 1
6573864,87148545,Premier,league,7036,,2017-06-18,6:00 pm,10350976,SoHo FC,18647016,Buffalo United SS,1,2,played,,Nichols School Strauss Truscott
6573860,87148545,Premier,league,7032,,2017-06-21,8:30 pm,10350991,BSC Raiders,67527661,East Aurora FC,3,2,played,,D'Youville College 1
6573865,87148545,Premier,league,7037,,2017-06-25,4:00 pm,67526770,Buffalo Bantu,67527661,East Aurora FC,1,2,played,,D'Youville College 1
6573868,87148545,Premier,league,7040,,2017-06-25,6:00 pm,10359050,Lackawanna FCY,10359008,Roos FC,3,2,played,,Lackawanna High School 1
6573869,87148545,Premier,league,7041,,2017-06-25,6:00 pm,26895907,Amherst Sharpshooters,10359017,Celtic United,5,1,played,,Nichols School Strauss Truscott
6573870,87148545,Premier,league,7042,,2017-06-25,6:00 pm,10359035,Queenston FC,10350976,SoHo FC,3,2,played,,Veteran's Park (GI) Front Field 3
