game_key,tg,report_url,captured_at,status,referees
6573891,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573891.html,2026-07-16T01:42:21,captured,
6573892,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573892.html,2026-07-16T01:42:22,captured,
6573893,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573893.html,2026-07-16T01:42:22,captured,
6573829,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573829.html,2026-07-16T01:42:23,captured,
6573830,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573830.html,2026-07-16T01:42:23,captured,
6573834,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573834.html,2026-07-16T01:42:24,captured,
6573833,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573833.html,2026-07-16T01:42:24,captured,
6573835,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573835.html,2026-07-16T01:42:25,captured,
6573838,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573838.html,2026-07-16T01:42:25,captured,
6573839,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573839.html,2026-07-16T01:42:26,captured,
6573836,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573836.html,2026-07-16T01:42:26,captured,
6573840,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573840.html,2026-07-16T01:42:27,captured,
6573831,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573831.html,2026-07-16T01:42:27,captured,
6573841,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573841.html,2026-07-16T01:42:28,captured,
6573842,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573842.html,2026-07-16T01:42:28,captured,
6573843,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573843.html,2026-07-16T01:42:29,captured,
6573844,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573844.html,2026-07-16T01:42:30,captured,
6573845,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573845.html,2026-07-16T01:42:30,captured,
6573846,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573846.html,2026-07-16T01:42:31,captured,
6573894,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573894.html,2026-07-16T01:42:31,captured,
6573897,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573897.html,2026-07-16T01:42:32,captured,
6573847,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573847.html,2026-07-16T01:42:32,captured,
6573848,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573848.html,2026-07-16T01:42:33,captured,
6573849,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573849.html,2026-07-16T01:42:33,captured,
6573850,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573850.html,2026-07-16T01:42:34,captured,
6573851,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573851.html,2026-07-16T01:42:34,captured,
6573852,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573852.html,2026-07-16T01:42:35,captured,
6573853,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573853.html,2026-07-16T01:42:35,captured,
6573854,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573854.html,2026-07-16T01:42:36,captured,
6573855,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573855.html,2026-07-16T01:42:36,captured,
6573856,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573856.html,2026-07-16T01:42:37,captured,
6573857,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573857.html,2026-07-16T01:42:38,captured,
6573858,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573858.html,2026-07-16T01:42:38,captured,
6573859,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573859.html,2026-07-16T01:42:39,captured,
6573861,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573861.html,2026-07-16T01:42:39,captured,
6573862,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573862.html,2026-07-16T01:42:40,captured,
6573864,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573864.html,2026-07-16T01:42:40,captured,
6573860,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573860.html,2026-07-16T01:42:41,captured,
6573865,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573865.html,2026-07-16T01:42:41,captured,
6573868,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573868.html,2026-07-16T01:42:42,captured,
6573869,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573869.html,2026-07-16T01:42:42,captured,
6573870,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573870.html,2026-07-16T01:42:43,captured,
6573832,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573832.html,2026-07-16T01:42:43,captured,
6573896,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573896.html,2026-07-16T01:42:44,captured,
6573874,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573874.html,2026-07-16T01:42:44,captured,
6573871,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573871.html,2026-07-16T01:42:45,captured,
6573872,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573872.html,2026-07-16T01:42:46,captured,
6573873,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573873.html,2026-07-16T01:42:46,captured,
6573875,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573875.html,2026-07-16T01:42:47,captured,
6573876,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573876.html,2026-07-16T01:42:47,captured,
6573867,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573867.html,2026-07-16T01:42:48,captured,
6573863,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573863.html,2026-07-16T01:42:48,captured,
6573898,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573898.html,2026-07-16T01:42:49,captured,
6573895,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573895.html,2026-07-16T01:42:49,captured,
6573877,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573877.html,2026-07-16T01:42:50,captured,
6573882,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573882.html,2026-07-16T01:42:50,captured,
6573878,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573878.html,2026-07-16T01:42:51,captured,
6573879,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573879.html,2026-07-16T01:42:51,captured,
6573880,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573880.html,2026-07-16T01:42:52,captured,
6573881,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573881.html,2026-07-16T01:42:53,captured,
6573837,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573837.html,2026-07-16T01:42:53,captured,
6573899,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573899.html,2026-07-16T01:42:54,captured,
6573887,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573887.html,2026-07-16T01:42:54,captured,
6573883,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573883.html,2026-07-16T01:42:55,captured,
6573884,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573884.html,2026-07-16T01:42:55,captured,
6573885,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573885.html,2026-07-16T01:42:56,captured,
6573886,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573886.html,2026-07-16T01:42:56,captured,
6573888,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573888.html,2026-07-16T01:42:57,captured,
6573866,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573866.html,2026-07-16T01:42:57,captured,
6573890,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573890.html,2026-07-16T01:42:58,captured,
6573889,87148545,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573889.html,2026-07-16T01:42:58,captured,
6573962,87148549,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573962.html,2026-07-16T01:42:59,captured,
6573963,87148549,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573963.html,2026-07-16T01:42:59,captured,
6573964,87148549,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573964.html,2026-07-16T01:43:00,captured,
6573901,87148549,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573901.html,2026-07-16T01:43:01,captured,
6573900,87148549,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573900.html,2026-07-16T01:43:01,captured,
6573907,87148549,https://elements.demosphere-secure.com/72601/MatchReports/87148459/6573907.html,2026-07-16T01:43:02,captured,
